종목코드,한글 종목약명,영문 종목명,상장일,시장구분,상장주식수,ESG등급,환경,사회,지배구조,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금,온실가스 배출량(tCO2-eq),에너지 사용량(TJ)
192400,쿠쿠홀딩스,"Cuckoo Holdings Co.,Ltd",2014-08-06,KOSPI,35562,B,D,C,B+,26900,17600,-9300,-34.57,7134310,252262,,
284740,쿠쿠홈시스,CUCKOO HOMESYS,2018-01-11,KOSPI,22437,B,D,C,B+,39000,37950,-1050,-2.69,15196520,652763,,
317690,퀀타매트릭스,QuantaMatrix Incorporated,2020-12-09,KOSDAQ,16479,,,,,15000,8400,-6600,-44,59488191,997213,,
365270,큐라클,"curacle co., ltd.",2021-07-22,KOSDAQ,13687,,,,,,,,,,,,
60280,큐렉소,"CUREXO, INC.",2002-07-03,KOSDAQ,33449,,,,,7820,7600,-220,-2.81,57135237,503897,,
15590,큐로,CURO,1989-05-27,KOSPI,231212,C,D,C,B,613,412,-201,-32.79,471554667,276232,,
40350,큐로컴,"CUROCOM Co.,Ltd",2002-01-10,KOSDAQ,125973,,,,,1380,1065,-315,-22.83,350665698,554238,,
51780,큐로홀딩스,"CUROHOLDINGS Co., Ltd.",2001-06-26,KOSDAQ,124422,,,,,566,565,-1,-0.18,467549658,324108,,
115180,큐리언트,"Qurient Co., Ltd.",2016-02-29,KOSDAQ,8883,,,,,31500,30300,-1200,-3.81,2189723,68671,,
182360,큐브엔터,"CUBE ENTERTAINMENT, INC.",2013-11-21,KOSDAQ,13805,,,,,8474,18650,10176,120.08,187249953,1968660,,
66310,큐에스아이,"Q.S.I Co., Ltd.",2006-11-24,KOSDAQ,9272,,,,,16650,17950,1300,7.81,53656667,1140879,,
136660,큐엠씨,QMC,2014-07-01,KONEX,9444,,,,,4790,2860,-1930,-40.29,1162368,4043,,
16600,큐캐피탈,"Q Capital Partners Co., Ltd.",1993-06-21,KOSDAQ,177898,D,D,C,D,583,580,-3,-0.51,887859775,572621,,
26490K,크라운제과우,CROWN(1P),2017-04-11,KOSPI,774,,,,,10350,12800,2450,23.67,28486368,708155,,
264900,크라운제과,CROWN,2017-04-11,KOSPI,12524,B,C,B+,B+,10200,8960,-1240,-12.16,62737959,893986,,
5745,크라운해태홀딩스우,CROWNHAITAI Holdings(1P),1994-11-22,KOSPI,601,,,,,14500,13050,-1450,-10,10062914,196652,,
5740,크라운해태홀딩스,CROWNHAITAI Holdings,1976-06-30,KOSPI,14847,B,C,B+,B,9990,8670,-1320,-13.21,36025758,406644,,
259960,크래프톤,KRAFTON,2021-08-10,KOSPI,49072,,,,,,,,,,,,
215570,크로넥스,CRONEX,2015-12-28,KONEX,5078,,,,,4100,4485,385,9.39,1899496,11077,,
43590,크로바하이텍,"CLOVER HITECHNOLOGY CO., LTD",2001-12-20,KOSDAQ,35756,,,,,2485,2485,0,0,0,0,,
114120,크루셜텍,"Crucialtec Co., Ltd.",2010-07-21,KOSDAQ,20961,,,,,983,1100,117,11.9,204499974,309041,,
110790,크리스에프앤씨,"CreaS F&C Co., Ltd.",2018-10-01,KOSDAQ,11715,,,,,25050,40600,15550,62.08,17332629,659242,,
83790,크리스탈지노믹스,CrystalGenomics,2006-01-06,KOSDAQ,69246,B,D,B,B+,10037,5780,-4257,-42.41,191053423,1590906,,
45520,크린앤사이언스,"Clean & Science Co., Ltd",2000-12-05,KOSDAQ,6500,,,,,26700,19400,-7300,-27.34,10377657,246272,,
36170,클라우드에어,"Cloud Air Co.,Ltd.",1999-12-21,KOSDAQ,56032,,,,,1410,1455,45,3.19,1149633166,2556522,,
214150,클래시스,CLASSYS Inc.,2015-04-03,KOSDAQ,64777,B,D,B,B+,13200,20700,7500,56.82,131941987,2522783,,
352770,클리노믹스,Clinomics Inc.,2020-12-04,KOSDAQ,13470,,,,,12600,11050,-1550,-12.3,62238934,1019357,,
237880,클리오,"CLIO Cosmetics Co., Ltd",2016-11-09,KOSDAQ,17454,B,D,B,B+,18300,24100,5800,31.69,46655558,1071609,,
139670,키네마스터,KineMaster Corporation,2011-12-02,KOSDAQ,13546,,,,,51900,14600,-37300,-71.87,189427209,5067802,,
20120,키다리스튜디오,KidariStudio,1996-07-03,KOSPI,34760,B,D,B,B,11900,15200,3300,27.73,121899436,2069953,,
39490,키움증권,KIWOOM Securities,2009-08-03,KOSPI,26220,B,C,A,B,117500,97200,-20300,-17.28,26026911,3097390,,
54780,키이스트,"KEYEAST Co., Ltd.",2003-11-14,KOSDAQ,18145,,,,,15800,13000,-2800,-17.72,101499734,1538614,,
336040,타스컴,TASCOM,2019-12-02,KONEX,4007,,,,,21000,21000,0,0,194660,4506,,
219130,타이거일렉,"TigerElec Co.,Ltd.",2015-09-25,KOSDAQ,6314,,,,,10900,16850,5950,54.59,15015745,253519,,
318660,타임기술,TIME Technical Support,2021-06-24,KONEX,2152,,,,,,,,,,,,
180060,탑선,TOPSUN,2017-10-27,KONEX,8807,,,,,10800,12650,1850,17.13,794281,9626,,
65130,탑엔지니어링,Top Engineering Company Limited,2003-01-29,KOSDAQ,15976,,,,,8850,6920,-1930,-21.81,16439721,142117,,
134580,탑코미디어,Topco Media,2013-11-26,KOSDAQ,13114,,,,,2630,7580,4950,188.21,64763118,430396,,
14580,태경비케이,TAEKYUNG BK,1991-03-07,KOSPI,27583,C,C,B,B,4220,4595,375,8.89,234158105,1356986,"483,348","1,999"
15890,태경산업,TaekyungIndustrial,1996-01-30,KOSPI,29229,B,C,B,B+,5690,6850,1160,20.39,140933120,985690,"94,571","1,247"
6890,태경케미컬,"TAEKYUNGCHEMICALCO.,LTD",2003-01-28,KOSPI,11600,C,D,B,B,11750,13600,1850,15.74,96001084,1638445,,
23160,태광,T. K. CORPORATION,1994-09-07,KOSDAQ,26500,,,,,7540,11000,3460,45.89,58274708,632591,,
3240,태광산업,TaekwangIndustrial,1975-12-27,KOSPI,1113,B+,B,A,B+,899000,1005000,106000,11.79,261902,286533,"1,064,433","15,924"
11280,태림포장,Tailim Packaging,1988-12-20,KOSPI,70806,C,B,C,C,4600,4090,-510,-11.09,138280174,669299,,
53620,태양,TAEYANG Corporation,2001-08-07,KOSDAQ,8600,,,,,9900,8750,-1150,-11.62,12587704,139274,,
4105,태양금속우,TaeyangMetalIndustrial(1P),1990-01-08,KOSPI,3300,,,,,2890,2290,-600,-20.76,18333309,64576,"18,198",366
4100,태양금속,TaeyangMetalIndustrial,1976-05-25,KOSPI,36700,B,B,C,B,1475,1365,-110,-7.46,383677334,704467,"18,198",366
116100,태양기계,"Sun Machinery Co.,LTD",2013-07-01,KONEX,6240,,,,,630,1200,570,90.48,390239,278,,
9410,태영건설,TAEYOUNG ENGINEERING & CONSTRUCTION,1989-11-13,KOSPI,38899,B+,A,B,B+,11550,10950,-600,-5.19,39891952,487242,,
9415,태영건설우,TAEYOUNG ENGINEERING & CONSTRUCTION(1P),1994-11-22,KOSPI,1302,,,,,10700,14650,3950,36.92,15871997,292332,,
44490,태웅,"TAEWOONG CO., LTD.",2001-11-08,KOSDAQ,20007,,,,,11850,12500,650,5.49,469334,5879,"168,023","3,104"
124560,태웅로직스,"Taewoong Logistics Co., Ltd.",2019-12-10,KOSDAQ,19537,,,,,4885,8370,3485,71.34,305743340,2519336,,
1420,태원물산,TaewonMulsan,1975-06-24,KOSPI,7600,C,C,C,B,4140,4880,740,17.87,36554283,193955,"13,969",206
7980,태평양물산,PAN-PACIFIC,1994-12-27,KOSPI,48150,B,C,B+,B,1860,2305,445,23.92,319127924,862270,,
191420,테고사이언스,"Tego Science, Inc.",2014-11-06,KOSDAQ,8109,,,,,25150,18500,-6650,-26.44,7658186,201699,,
73640,테라사이언스,"TERA SCIENCE Co.,LTD",2004-01-06,KOSDAQ,74079,,,,,1860,2075,215,11.56,108342990,230397,,
182690,테라셈,"TerraSem Co., Ltd.",2014-10-30,KOSDAQ,21163,,,,,1835,1440,-395,-21.53,11055298,21792,,
66700,테라젠이텍스,"THERAGEN ETEX CO.,LTD.",2004-05-27,KOSDAQ,32474,,,,,8670,5300,-3370,-38.87,76174987,607111,,
95610,테스,"TES CO., LTD.",2008-05-20,KOSDAQ,19768,B,C,B+,B+,30750,24500,-6250,-20.33,65302458,1996164,,
131970,테스나,TESNA Inc.,2013-10-22,KOSDAQ,14760,,,,,42700,42600,-100,-0.23,73243483,3564646,,
55490,테이팩스,TAPEX,2017-10-31,KOSPI,4718,B+,B+,B+,B+,40950,76800,35850,87.55,14176633,955858,,
308700,테크엔,TECHEN,2018-12-21,KONEX,4000,,,,,1445,739,-706,-48.86,274857,261,,
89030,테크윙,"Techwing, Inc.",2011-11-10,KOSDAQ,19388,,,,,19400,19000,-400,-2.06,78549539,1885374,,
258050,테크트랜스,Tech Trans,2018-07-13,KONEX,7870,,,,,1605,1085,-520,-32.4,1318919,1789,,
54450,텔레칩스,Telechips Inc.,2004-12-10,KOSDAQ,13506,,,,,18450,17450,-1000,-5.42,201580809,3823559,,
91440,텔레필드,"Telefield, Inc.",2008-02-01,KOSDAQ,9176,,,,,3640,2710,-930,-25.55,30138318,107346,,
78000,텔코웨어,TELCOWARE,2004-07-20,KOSPI,9703,C,D,C,B,11050,10150,-900,-8.14,3130384,37551,,
200230,텔콘RF제약,TELCON RF PHARMACEUTICAL. Inc.,2014-11-24,KOSDAQ,99909,C,C,C,C,4870,2300,-2570,-52.77,190239500,805404,,
214420,토니모리,"TONYMOLY Co., Ltd.",2015-07-10,KOSPI,24055,C,D,C,B+,7650,4600,-3050,-39.87,35794387,222873,,
393210,토마토시스템,TOMATOSYSTEM,2021-10-14,KONEX,3833,,,,,,,,,,,,
215480,토박스코리아,"TOEBOX KOREA, Ltd.",2015-05-13,KOSDAQ,48075,,,,,1360,1330,-30,-2.21,1279074077,2135782,,
51360,토비스,"TOVIS Co., LTD",2004-11-19,KOSDAQ,16717,,,,,7530,10100,2570,34.13,71108148,629474,,
45340,토탈소프트,TOTAL SOFT BANK LTD.,2002-07-19,KOSDAQ,8558,,,,,15550,4910,-10640,-68.42,68856099,1049294,,
108230,톱텍,"TOPTEC COMPANY,LIMITED",2009-09-15,KOSDAQ,38023,B,D,B,B+,11900,8200,-3700,-31.09,48656183,520558,,
79970,투비소프트,"TOBESOFT Co.,Ltd.",2010-06-01,KOSDAQ,40852,,,,,1985,1700,-285,-14.36,112566879,261933,,
199800,툴젠,ToolGen Incorporated,2021-12-10,KOSDAQ,7852,,,,,82829,73200,-9629,-11.63,7406550,663800,,
105550,트루윈,Truwin Company Limited,2014-07-11,KOSDAQ,21350,,,,,5020,7750,2730,54.38,110325505,812202,,
290090,트윔,TWIM Corp,2021-11-17,KOSDAQ,7317,,,,,,,,,,,,
26150,특수건설,TuksuConstruction,1997-08-06,KOSDAQ,17546,,,,,6936,12350,5414,78.06,371584850,4543904,,
322180,티라유텍,"THiRA-UTECH CO., LTD.",2019-10-31,KOSDAQ,5466,,,,,15850,12950,-2900,-18.3,13688212,198383,,
117730,티로보틱스,"T-Robotics co., Ltd.",2018-11-29,KOSDAQ,14137,,,,,9160,9310,150,1.64,175922976,1586219,,
33830,티비씨,TAEGU BROADCASTING CORPORATION,2010-11-29,KOSDAQ,100000,,,,,1145,1285,140,12.23,2574330187,5335389,,
57680,티사이언티픽,"T Scientific Co.,Ltd",2002-06-18,KOSDAQ,51289,,,,,3180,3595,415,13.05,670572953,3050013,,
64760,티씨케이,"TOKAI CARBON KOREA CO., LTD",2003-08-18,KOSDAQ,11675,B,B,B,B+,161500,116600,-44900,-27.8,13438627,2074868,"26,302",536
246710,티앤알바이오팹,"T&R Biofab Co., Ltd",2018-11-28,KOSDAQ,10365,,,,,19600,38750,19150,97.7,64324046,3060132,,
340570,티앤엘,"T&L Co., LTD.",2020-11-20,KOSDAQ,8128,,,,,18925,40400,21475,113.47,38785028,2022725,,
277880,티에스아이,"TSI Co., Ltd.",2020-07-22,KOSDAQ,18534,,,,,10850,11500,650,5.99,204258960,2649961,,
131290,티에스이,"TSE CO.,Ltd",2011-01-05,KOSDAQ,11061,,,,,48500,57600,9100,18.76,19400566,1247928,,
246690,TS인베스트먼트,T.S.Investment Corporation,2016-12-15,KOSDAQ,39126,,,,,2488,2585,97,3.9,496866814,2595445,,
317240,TS트릴리온,"TS Trillion Co., Ltd.",2019-04-29,KOSDAQ,92679,,,,,1381,859,-522,-37.8,939510505,1326906,,
19180,티에이치엔,THN CORPORATION,1996-07-31,KOSPI,18000,B,C,B,B+,3000,4085,1085,36.17,218893930,963050,,
356860,티엘비,"TLB Co., Ltd.",2020-12-14,KOSDAQ,4916,,,,,41550,31950,-9600,-23.1,12570532,526542,,
62860,티엘아이,TLI Inc.,2006-07-25,KOSDAQ,9873,,,,,12250,6040,-6210,-50.69,8703837,77131,,
2900,TYM,TYM CORPORATION,1973-06-26,KOSPI,151621,A,B+,A+,B+,1465,1735,270,18.43,1148553711,2369822,,
36328K,티와이홀딩스우,TY HOLDINGS(1P),2020-09-22,KOSPI,1255,,,,,21100,22500,1400,6.64,4945634,136197,,
363280,티와이홀딩스,TY HOLDINGS,2020-09-22,KOSPI,50929,,,,,23500,27800,4300,18.3,33777182,948116,,
321550,티움바이오,"TiumBio Co., Ltd.",2019-11-22,KOSDAQ,23917,,,,,15450,16950,1500,9.71,42059077,866266,,
91810,티웨이항공,TWAYAIR,2018-08-01,KOSPI,110330,B,C,B+,B,2740,3695,955,34.85,324318196,1255223,"188,826","2,705"
4870,티웨이홀딩스,T'way Holdings,1977-06-30,KOSPI,109472,C,D,D,B,1430,712,-718,-50.21,166654863,211977,,
32540,TJ미디어,"TJ MEDIA CO.,LTD",1997-04-16,KOSDAQ,13932,,,,,4090,6920,2830,69.19,162112983,1012518,,
104480,티케이케미칼,TK CHEMICAL CORPORATION,2011-04-26,KOSDAQ,90895,C,C,B,B,2915,5830,2915,100,1039988374,5978992,"153,988","3,098"
309900,티티씨디펜스,TTC DEFENCE,2019-06-27,KONEX,10000,,,,,1950,1950,0,0,0,0,,
81150,티플랙스,"Tplex Co., Ltd.",2009-04-23,KOSDAQ,24268,,,,,3830,6240,2410,62.92,975013939,4802598,,
130740,티피씨글로벌,"TPC Co., Ltd.",2011-02-08,KOSDAQ,11277,,,,,4400,3655,-745,-16.93,73338706,346614,,
48770,TPC,TPC Mechatronics Corporation,2001-01-16,KOSDAQ,15478,,,,,4105,4555,450,10.96,97604663,484854,,
217880,틸론,TILON,2015-05-28,KONEX,4714,,,,,8300,13250,4950,59.64,1010621,12690,,
84730,팅크웨어,Thinkware Systems Corporation,2006-05-19,KOSDAQ,10426,,,,,15250,16350,1100,7.21,29410387,528366,,
46210,파나진,PANAGENE Inc.,2000-08-16,KOSDAQ,32137,,,,,4700,3800,-900,-19.15,55099276,284947,,
58530,파나케이아,PANACEA,2002-02-05,KOSDAQ,18078,,,,,1620,1620,0,0,0,0,,
34230,파라다이스,Paradise Company Limited,2002-11-05,KOSDAQ,90943,B,D,B,B+,17900,17200,-700,-3.91,208700782,3598845,,
33540,파라텍,Paratech Company Limited,1997-12-26,KOSDAQ,50135,,,,,3536,1905,-1631,-46.13,177829904,600715,,
43200,파루,"PARU CO., LTD.",2000-07-19,KOSDAQ,41804,,,,,1450,902,-548,-37.79,93448640,106323,,
214450,파마리서치,PharmaResearch,2015-07-24,KOSDAQ,10112,B,D,B,B+,58000,88000,30000,51.72,26191791,2162806,,
217950,파마리서치바이오,PHARMA RESEARCH BIO,2015-11-05,KONEX,4049,,,,,16675,30350,13675,82.01,785040,22449,,
208340,파멥신,PharmAbcine Inc.,2018-11-21,KOSDAQ,25679,,,,,12814,5640,-7174,-55.99,58672576,588788,,
5690,파미셀,Pharmicell,1988-05-20,KOSPI,59959,B,C,B,B+,15400,11450,-3950,-25.65,275328465,4442039,,
177830,파버나인,"PAVONINE CO., LTD.",2014-08-04,KOSDAQ,14199,,,,,5160,4900,-260,-5.04,82989081,467536,,
37070,파세코,PASECO CO.LTD,2000-01-04,KOSDAQ,14000,,,,,14485,17250,2765,19.09,76081418,1802208,,
150900,파수,"FASOO Co.,Ltd.",2013-10-18,KOSDAQ,11630,,,,,7760,9080,1320,17.01,39541585,419431,,
37030,파워넷,POWERNET TECHNOLOGIES CORPORATION,2018-06-07,KOSDAQ,17611,,,,,5840,5160,-680,-11.64,402714806,2556330,,
47310,파워로직스,POWER LOGICS,2003-07-25,KOSDAQ,34421,,,,,8920,7030,-1890,-21.19,257199889,2352443,,
266870,파워풀엑스,Power Fulx,2017-04-24,KONEX,6409,,,,,909,1275,366,40.26,1495993,1928,,
170790,파이오링크,"Piolink, Inc.",2013-08-01,KOSDAQ,6856,,,,,12200,15050,2850,23.36,21167099,339051,,
49120,파인디앤씨,"FINE DNC CO.,LTD.",2001-07-26,KOSDAQ,28178,,,,,1570,2225,655,41.72,126560200,314235,,
38950,파인디지털,FINEDIGITAL Inc.,2000-05-04,KOSDAQ,10211,,,,,5980,7100,1120,18.73,70383688,529322,,
106240,파인테크닉스,"FINE TECHNIX CO., LTD",2009-03-16,KOSDAQ,45192,,,,,4800,12000,7200,150,505879648,5165479,,
131760,파인텍,"FINETEK CO., LTD.",2015-08-17,KOSDAQ,42927,,,,,1500,1325,-175,-11.67,367825578,654786,,
65690,파커스,"PAKERS CO., Ltd.",2002-07-16,KOSDAQ,14049,,,,,2815,2860,45,1.6,37261726,136500,,
140860,파크시스템스,Park Systems Corp.,2015-12-17,KOSDAQ,6901,,,,,115500,114000,-1500,-1.3,8591775,1146453,,
91700,파트론,"PARTRON CO., LTD",2006-12-13,KOSDAQ,58918,B,C,B,B+,10450,10100,-350,-3.35,165122726,1864473,,
202960,판도라티비,"PANDORA TV CO.,LTD.",2014-08-11,KONEX,11916,,,,,617,2840,2223,360.29,4548696,9620,,
32800,판타지오,Fantagio Corp.,1997-06-26,KOSDAQ,64681,,,,,1217,731,-486,-39.93,4249144489,631264,,
318010,팜스빌,"Pharmsville Co., Ltd.",2019-10-22,KOSDAQ,7929,,,,,9930,15150,5220,52.57,41128583,593961,,
36580,팜스코,FARMSCO,1999-10-25,KOSPI,36728,B+,B+,A,B+,7660,5950,-1710,-22.32,49870844,363259,,
27710,팜스토리,"FarmStory CO.,LTD.",1996-07-06,KOSDAQ,111417,,,,,2265,2525,260,11.48,3871680050,10081582,,
4720,팜젠사이언스,PharmGen Science,1990-06-15,KOSPI,15477,C,D,C,C,8520,9030,510,5.99,229422116,3024197,,
225590,패션플랫폼,"Fashion Platform Co.,Ltd.",2015-10-05,KOSDAQ,26637,,,,,1460,1985,525,35.96,307038449,634640,,
54300,팬스타엔터프라이즈,"Panstar Enterprise Co., Ltd.",2002-01-10,KOSDAQ,58134,,,,,805,871,66,8.2,753109106,809512,,
68050,팬엔터테인먼트,"PAN ENTERTAINMENT CO., LTD.",2006-07-07,KOSDAQ,27248,,,,,6650,4815,-1835,-27.59,278281679,2068150,,
28670,팬오션,PanOcean,2007-09-21,KOSPI,534570,B+,B+,D,A,6060,7490,1430,23.6,1942576618,13639519,,
222110,팬젠,Pangen Biotech Inc.,2016-03-11,KOSDAQ,10678,,,,,9760,8540,-1220,-12.5,8497245,82558,,
10820,퍼스텍,FIRSTEC,1989-05-10,KOSPI,48061,C,C,C,B,2340,3990,1650,70.51,1030952606,4179331,,
16800,퍼시스,Fursys,1996-12-24,KOSPI,11500,B,C,B+,B,29250,36550,7300,24.96,2633441,117974,,
263750,펄어비스,PearlAbyss Corp.,2017-09-14,KOSDAQ,66222,B,D,B,B,56740,98500,41760,73.6,197715126,19388761,,
251970,펌텍코리아,"PUM-TECH KOREA CO., LTD.",2019-07-04,KOSDAQ,12400,,,,,16950,17450,500,2.95,15507062,343526,,
1020,페이퍼코리아,PaperCorea Inc.,1976-06-26,KOSPI,40900,B,B,C,B,2230,2290,60,2.69,64446219,142343,"87,873","1,370"
327610,펨토바이오메드,Femtobiomed,2019-07-10,KONEX,8387,,,,,9900,17100,7200,72.73,1126300,21741,,
87010,펩트론,"Peptron, Inc.",2015-07-22,KOSDAQ,20627,,,,,14000,9530,-4470,-31.93,43022424,590482,,
90080,평화산업,"Pyung Hwa Industrial Co., Ltd.",2006-06-02,KOSPI,54902,B,B+,C,B+,1080,1645,565,52.31,480936462,1017889,"24,540",495
10770,평화홀딩스,Pyung Hwa Holdings,1986-03-31,KOSPI,14625,B,B+,C,B+,3630,3785,155,4.27,27172429,143088,,
119500,포메탈,"FORMETAL CO., LTD",2010-09-17,KOSDAQ,11847,,,,,4170,6190,2020,48.44,167163328,863676,,
58430,포스코강판,POSCO COATED & COLOR STEEL,2002-08-16,KOSPI,6000,A,A,A+,A,27000,47350,20350,75.37,71690794,4157304,"124,169","2,446"
5490,POSCO,POSCO,1988-06-10,KOSPI,87187,A+,A,A+,A+,293500,282000,-11500,-3.92,109281306,35394003,"75,671,169","382,830"
22100,포스코 ICT,POSCO ICT COMPANY LTD.,2000-11-28,KOSDAQ,152035,A,A,A+,A,7130,5910,-1220,-17.11,216397784,1639583,,
47050,포스코인터내셔널,POSCO INTERNATIONAL,2001-03-23,KOSPI,123375,A+,A,A+,A+,21500,21950,450,2.09,292515328,6601116,,
3670,포스코케미칼,POSCO CHEMICAL,2019-05-29,KOSPI,77463,A,A,A+,B+,145000,101000,-44000,-30.34,101221755,15207619,"2,271,031","14,291"
189690,포시에스,"FORCS Co., Ltd.",2015-02-11,KOSDAQ,8674,,,,,6748,9040,2292,33.97,20310491,180810,,
318020,포인트모바일,"POINT MOBILE Co., Ltd.",2020-12-03,KOSDAQ,12662,,,,,20630,19350,-1280,-6.2,44089109,1179410,,
256630,포인트엔지니어링,"POINT ENGINEERING Co., Ltd.",2017-05-02,KOSDAQ,57724,,,,,3045,2990,-55,-1.81,180321495,679746,,
331380,포커스에이치엔에스,FOCUS HNS,2019-10-02,KOSDAQ,18059,,,,,3631,2765,-866,-23.85,75132074,381950,,
141020,포티스,"Fortis, Inc.",2013-01-29,KOSDAQ,32802,,,,,1335,1335,0,0,0,0,,
41020,폴라리스오피스,Polaris Office,2005-10-28,KOSDAQ,41396,,,,,2360,1915,-445,-18.86,310473801,812371,,
114630,폴라리스우노,UNO&COMPANY,2010-01-15,KOSDAQ,13574,,,,,6600,4210,-2390,-36.21,44276507,250643,,
123010,폴라리스웍스,POLARIS WORKS,2016-07-20,KOSDAQ,57522,,,,,1755,1640,-115,-6.55,125463738,241460,,
290720,푸드나무,"FOODNAMOO, INC.",2018-10-04,KOSDAQ,6806,,,,,25950,23650,-2300,-8.86,10006949,371451,,
5670,푸드웰,FOODWELL CORPORATION,1993-12-07,KOSDAQ,10000,,,,,6790,6740,-50,-0.74,91494342,844659,,
94940,푸른기술,PULOON TECHNOLOGY INC.,2007-09-14,KOSDAQ,8361,,,,,10050,8720,-1330,-13.23,80601106,996692,,
7330,푸른저축은행,PureunMutualSavingsBank,1993-12-07,KOSDAQ,15083,,,,,15950,12150,-3800,-23.82,83658451,1590585,,
17810,풀무원,PULMUONE,1995-10-05,KOSPI,38121,A+,A,A+,A+,16500,16250,-250,-1.52,31578092,612283,,
93380,풍강,"PUNGKANG CO.,LTD",2007-06-01,KOSDAQ,9879,,,,,3960,4070,110,2.78,113489470,588484,,
23900,풍국주정,Pungguk Ethanol,1994-11-23,KOSDAQ,12600,,,,,18950,16850,-2100,-11.08,15705863,281722,"7,876",481
103140,풍산,POONGSAN CORPORATION,2008-07-30,KOSPI,28024,B+,B,A,A,32650,32800,150,0.46,76483206,2843973,"218,075","4,450"
5810,풍산홀딩스,POONGSAN HOLDINGS,1988-07-28,KOSPI,10410,B,D,A,B+,22450,28800,6350,28.29,9072036,255848,,
371950,풍원정밀,"POONGWON PRECISION Co.,Ltd.",2022-02-28,KOSDAQ,21040,,,,,,,,,,,,
370090,퓨런티어,Furonteer Inc.,2022-02-23,KOSDAQ,7966,,,,,,,,,,,,
220100,퓨쳐켐,"FutureChem Co., Ltd.",2016-12-01,KOSDAQ,13646,,,,,15000,15200,200,1.33,47664919,860234,,
35200,프럼파스트,"PLUMB FAST CO., LTD.",2002-01-15,KOSDAQ,9731,,,,,4360,5920,1560,35.78,162230041,1274798,,
334970,프레스티지바이오로직스,"Prestige Biologics Co., Ltd.",2021-03-11,KOSDAQ,47206,,,,,12100,7250,-4850,-40.08,380860157,6032921,,
950210,프레스티지바이오파마,PRESTIGE BIOPHARMA LIMITED KDR,2021-02-05,KOSPI,60096,,,,,31550,14100,-17450,-55.31,137779125,4265978,,
203690,프로스테믹스,PROSTEMICS CO.LTD.,2014-09-30,KOSDAQ,45905,,,,,3365,2590,-775,-23.03,104639863,369803,,
321260,프로이천,PRO2000,2019-05-31,KOSDAQ,26932,,,,,4200,3015,-1185,-28.21,109300839,421376,,
303360,프로테옴텍,PROTEOMETECH,2018-12-19,KONEX,11227,,,,,11450,4995,-6455,-56.38,803898,6727,,
53610,프로텍,"PROTEC Co., Ltd.",2001-08-17,KOSDAQ,11000,,,,,27000,27800,800,2.96,29951533,880553,,
377220,프롬바이오,"From Bio Co., Ltd.",2021-09-28,KOSDAQ,14155,,,,,,,,,,,,
335810,프리시젼바이오,Precision Biosensor Inc.,2020-12-22,KOSDAQ,11386,,,,,14550,8830,-5720,-39.31,36123171,605623,,
53160,프리엠스,FreeMs Corporation,2001-10-30,KOSDAQ,6000,,,,,16500,7900,-8600,-52.12,75760866,1653634,,
367000,플래티어,"Plateer Co., Ltd.",2021-08-12,KOSDAQ,8270,,,,,,,,,,,,
75130,플랜티넷,"PLANTYNET Co., Ltd.",2005-06-10,KOSDAQ,8960,,,,,5650,6490,840,14.87,95723651,1034522,,
222670,플럼라인생명과학,Plumbline Life Sciences,2015-07-28,KONEX,2872,,,,,7140,7200,60,0.84,216923,1599,,
9810,플레이그램,Playgram,1988-08-31,KOSPI,89717,C,D,C,C,544,2325,1781,327.39,798550067,1139320,,
237820,플레이디,"PlayD Co., Ltd.",2020-03-12,KOSDAQ,12827,,,,,8350,7380,-970,-11.62,38936255,390554,,
23770,플레이위드,PLAYWITH Inc.,1994-11-07,KOSDAQ,8704,,,,,8390,10450,2060,24.55,77958447,975364,,
300080,플리토,FLITTO Inc.,2019-07-17,KOSDAQ,5214,,,,,12700,43050,30350,238.98,44420721,1105380,,
150440,피노텍,Finotek,2014-12-05,KONEX,9565,,,,,3095,2875,-220,-7.11,1840827,6009,,
32580,피델릭스,"Fidelix Co., Ltd.",1997-04-22,KOSDAQ,33132,,,,,1420,1650,230,16.2,104155912,163343,,
51380,피씨디렉트,"PC Direct, Inc.",2002-02-15,KOSDAQ,7670,,,,,11250,17800,6550,58.22,27358781,510064,,
241820,피씨엘,PCL. Inc,2017-02-23,KOSDAQ,10369,,,,,34750,38800,4050,11.65,35354814,1787977,,
178920,PI첨단소재,"PI Advanced Materials Co., Ltd.",2021-08-09,KOSPI,29366,B+,B+,B,B+,40150,44250,4100,10.21,63831195,3297383,"86,055","1,415"
237750,피앤씨테크,"PNC Technologies Co., Ltd.",2016-07-04,KOSDAQ,6497,,,,,6560,7180,620,9.45,39795366,349301,,
24850,피에스엠씨,"PSMC Co., Ltd",2001-01-18,KOSDAQ,40574,,,,,1485,1085,-400,-26.94,300365616,619323,,
319660,피에스케이,PSK INC.,2019-05-10,KOSDAQ,14765,,,,,33550,45750,12200,36.36,67597905,2974313,,
31980,피에스케이홀딩스,PSK HOLDINGS INC.,1997-01-07,KOSDAQ,21562,,,,,7600,13700,6100,80.26,49646146,636981,,
2230,피에스텍,"PS Tec. Co., Ltd.",1991-01-04,KOSDAQ,19669,,,,,5360,4870,-490,-9.14,26686222,156681,,
57880,피에이치씨,PHC,2003-12-29,KOSDAQ,118807,,,,,1908,1815,-93,-4.87,3551454596,7136367,,
