회사명,종목코드,업종,상장일,지역,영문 종목명,시장구분,상장주식수,ESG등급,환경,사회,지배구조,등락률,거래량_x,거래대금_x,온실가스 배출량(tCO2-eq),에너지 사용량(TJ),corp_code,stock_name,corp_cls,induty_code,est_dt,2021년 NCSI,자산총계,자본금,자본총계,매출액,영업이익,순이익,종가,시가총액,거래량_y,거래대금_y,통근버스운행,본인학자금,복지카드,업무활동비,자격증수당,위험수당,사대보험,워크샵,신입사원교육,직무향상교육,리더십교육,해외연수지원,도서비지원,외국어교육지원,자격증취득지원,총개수,기준가&종가 평균,업종 대분류,온실가스/매출액
삼성전자,5930,통신 및 방송 장비 제조업,1975-06-11,경기도,SamsungElectronics,KOSPI,5969783,B+,A,A+,B,-13.47,3922626366,303623447,12532779,177112,,,,,,78,251112184,897514,193193732,199744705,31993162,30970954,78600,4.69E+14,13502112,1.07E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,75450,"자동차, 기계, 장치, 장비 제조업",0.062743986
대유플러스,300,통신 및 방송 장비 제조업,1975-06-09,광주광역시,DAYOUPLUS,KOSPI,120999,C,C,C,C,63.5,2066974551,3011902,,,,,,,,,,,,,,,1295,1.57E+11,978633,1268523495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1039.5,"자동차, 기계, 장치, 장비 제조업",
BYC,1460,봉제의복 제조업,1975-06-02,서울특별시,BYC,KOSPI,625,B,D,B,B+,25.07,207144,93215,,,,,,,,,,,,,,,456000,2.85E+11,1450,654927500,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,408500,기타 제조업,
쌍용자동차,3620,자동차용 엔진 및 자동차 제조업,1975-05-29,경기도,SsangyongMotor,KOSPI,149840,,,,,0,0,0,111052,2207,,,,,,78,,,,,,,2770,4.15E+11,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,9,2770,기타 제조업,
쌍용씨앤이,3410,"시멘트, 석회, 플라스터 및 그 제품 제조업",1975-05-03,서울특별시,SSANGYONGC&E,KOSPI,503860,A,A,A+,B+,21.93,290033025,2275509,9872029,56497,,,,,,,,,,,,,7690,3.87E+12,450626,3467956450,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,7490,기타 제조업,
SPC삼립,5610,기타 식품 제조업,1975-05-02,경기도,SPC SAMLIP,KOSPI,8629,B+,B,A,B+,23.35,4546065,370718,39644,847,,,,,,,945638,43145,298281,1265461,44706,-10401,71000,6.13E+11,1952,138864800,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,79400,기타 제조업,0.031327714
흥국화재,540,보험업,1974-12-05,서울특별시,HeungkukFire&MarineInsurance,KOSPI,64243,B+,B,A,B,-4.19,63004740,295803,,,,,,,,,,,,,,,3550,2.28E+11,42053,149308995,,,,,,,,,,,,,,,,,3852.5,금융,
우리종금,10050,기타 금융업,1974-09-11,광주광역시,Woori Investment Bank,KOSPI,874203,B,D,B+,B,30.21,3983666303,3733509,,,,,,,,,5140843,437102,599155,296454,104194,79330,912,7.97E+11,6067096,5557786665,,,,,,,,,,,,,,,,,762,금융,0
일양약품,7570,의약품 제조업,1974-08-28,경기도,IlyangPharmaceutical,KOSPI,19086,C,D,C,B+,-21.81,61267914,2239634,,,,,,,,,371761,48827,187044,230266,11583,10087,28350,5.41E+11,61044,1720241750,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,29000,의료기기 의약품 제조업,0
한진,2320,도로 화물 운송업,1974-08-12,서울특별시,HanjinTransportation,KOSPI,14948,A,A,B+,A,-30.78,14886271,579670,108104,1642,,,,,,,2812744,74738,1333290,2155710,24533,150635,30050,4.49E+11,38460,1149736800,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,6,35875,운송업,0.050147747
한국수출포장공업,2200,"골판지, 종이 상자 및 종이용기 제조업",1974-06-28,서울특별시,KoreaExportPackagingIndustrial,KOSPI,4000,B,B,C,B+,9.62,5406587,148918,136650,2051,,,,,,,,,,,,,25600,1.02E+11,6437,164913300,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,21800,기타 제조업,
현대자동차,5380,자동차용 엔진 및 자동차 제조업,1974-06-28,서울특별시,HyundaiMotor,KOSPI,213668,A,A,A+,A,-25.71,203841271,43738100,1522472,30955,,,,,,80,,,,,,,210500,4.50E+13,468732,98499786000,,,,,,,,,,,,,,,,,198250,기타 제조업,
현대자동차,5380,자동차용 엔진 및 자동차 제조업,1974-06-28,서울특별시,HyundaiMotor,KOSPI,213668,A,A,A+,A,-25.71,203841271,43738100,1522472,30955,,,,,,79,,,,,,,210500,4.50E+13,468732,98499786000,,,,,,,,,,,,,,,,,198250,기타 제조업,
모나미,5360,생활용품 도매업,1974-06-26,경기도,Monami,KOSPI,18897,C,D,C,B,-8.12,273022383,1630239,,,,,,,,,,,,,,,4600,86927612200,342768,1594537640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4312.5,도매 소매업,
한화솔루션,9830,기초 화학물질 제조업,1974-06-19,서울특별시,HANWHA SOLUTIONS,KOSPI,191278,A,A,A+,B+,-13.66,334566866,14164928,2477598,46949,,,,,,,15310060,978241,7842634,7395685,558108,547462,35550,6.80E+12,432104,15293902300,,,,,,,,,,,,,,,,,38200,화학제품 제조업,0.335005885
아세아,2030,회사 본부 및 경영 컨설팅 서비스업,1974-06-03,서울특별시,ASIA HOLDINGS,KOSPI,2191,B+,B,B+,B+,63.1,1430643,184022,,,,,,,,,,,,,,,126000,2.76E+11,2651,332907000,,,,,,,,,,,,,,,,,116950,사업지원 서비스업,
카프로,6380,기초 화학물질 제조업,1974-05-28,서울특별시,CAPRO,KOSPI,40000,B,B,C,B+,-4.34,168491586,794580,,,,,,,,,,,,,,,4775,1.91E+11,399123,1899440650,,,,,,,,,,,,,,,,,3947.5,화학제품 제조업,
롯데지주,4990,기타 금융업,1974-02-16,서울특별시,Lotte Corporation,KOSPI,104909,A,B+,A+,A,-6.2,55633191,2005778,,,,,,,,,7936177,21179,5034760,290498,163488,-307116,29850,3.13E+12,81641,2439076750,,,,,,,,,,,,,,,,,32025,금융,0
대한방직,1070,직물직조 및 직물제품 제조업,1973-12-28,서울특별시,TaihanTextile,KOSPI,5300,C,C,C,B+,27.05,2262699,103432,34789,511,,,,,,,,,,,,,47800,2.53E+11,34604,1655231150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45750,기타 제조업,
서울식품공업,4410,기타 식품 제조업,1973-12-28,충청북도,SeoulFoodInd,KOSPI,372317,B+,B,B,B+,-33.26,7599461975,3312427,,,,,,,,,,,,,,,333,1.24E+11,3698719,1224907158,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,356,기타 제조업,
아이에이치큐,3560,"영화, 비디오물, 방송프로그램 제작 및 배급업",1973-12-18,서울특별시,IHQ,KOSPI,146236,C,D,C,B,-36.97,716260447,1433049,,,,,,,,,,,,,,,1465,2.14E+11,619689,909536255,,,,,,,,,,,,,,,,,1532.5,"영화, 비디오물, 방송",
LS네트웍스,680,상품 종합 도매업,1973-11-15,경상남도,LSNetworks,KOSPI,78803,C,D,C,B,34.18,255841696,1086310,,,,,,,,,,,,,,,3020,2.38E+11,30769,92580525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2980,도매 소매업,
금호전기,1210,전구 및 조명장치 제조업,1973-11-15,서울특별시,KumhoElectric,KOSPI,20861,B,C,B,B+,-17.69,55523951,176337,,,,,,,,,,,,,,,3700,72665254600,379924,1398050550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2292.5,기타 제조업,
하이트진로홀딩스,140,기타 금융업,1973-09-19,서울특별시,HITEJINROHOLDINGS,KOSPI,23207,B+,B+,A,B,-13.78,7802175,120652,,,148993,하이트진로홀딩스,Y,64992,19330809,,,,,,,,12400,2.88E+11,14006,172184400,,,,,,,,,,,,,,,,,14525,금융,
노루홀딩스,320,기타 금융업,1973-08-10,경기도,NorooHoldings,KOSPI,13291,A,A,A+,B+,11.11,22337351,327414,,,,,,,,,,,,,,,12700,1.69E+11,10782,135882750,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,11875,금융,
기아,270,자동차용 엔진 및 자동차 제조업,1973-07-21,서울특별시,KIA CORPORATION,KOSPI,405363,A+,A+,A+,A,-13.26,489315088,41085159,697887,14066,,,,,,80,45188766,2139317,25575912,40979570,2819212,2231008,82600,3.35E+13,778020,64293739200,,,,,,,,,,,,,,,,,75350,기타 제조업,0.01703012
기아,270,자동차용 엔진 및 자동차 제조업,1973-07-21,서울특별시,KIA CORPORATION,KOSPI,405363,A+,A+,A+,A,-13.26,489315088,41085159,697887,14066,,,,,,79,45188766,2139317,25575912,40979570,2819212,2231008,82600,3.35E+13,778020,64293739200,,,,,,,,,,,,,,,,,75350,기타 제조업,0.01703012
기아,270,자동차용 엔진 및 자동차 제조업,1973-07-21,서울특별시,KIA CORPORATION,KOSPI,405363,A+,A+,A+,A,-13.26,489315088,41085159,697887,14066,,,,,,78,45188766,2139317,25575912,40979570,2819212,2231008,82600,3.35E+13,778020,64293739200,,,,,,,,,,,,,,,,,75350,기타 제조업,0.01703012
기아,270,자동차용 엔진 및 자동차 제조업,1973-07-21,서울특별시,KIA CORPORATION,KOSPI,405363,A+,A+,A+,A,-13.26,489315088,41085159,697887,14066,,,,,,77,45188766,2139317,25575912,40979570,2819212,2231008,82600,3.35E+13,778020,64293739200,,,,,,,,,,,,,,,,,75350,기타 제조업,0.01703012
효성,4800,기타 금융업,1973-06-30,서울특별시,Hyosung,KOSPI,21071,A,A,A+,B+,6.73,20163873,2069418,32127,650,,,,,,,3114281,105355,2654957,1053086,442578,433293,93000,1.96E+12,72809,6805551400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,81350,금융,0.03050748
CJ,1040,기타 금융업,1973-06-29,서울특별시,CJ Corp.,KOSPI,29177,A,B+,A+,A,-12.72,20859713,2057525,,,,,,,,,3185473,179047,2773980,165163,90022,52187,84000,2.45E+12,27216,2281150700,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,86900,금융,0
두산,150,회사 본부 및 경영 컨설팅 서비스업,1973-06-29,서울특별시,DOOSAN,KOSPI,16524,A,A,A+,B+,161.36,29787722,2788708,72274,1453,,,,,,,5413829,123738,2653306,1549336,108866,180220,123000,2.03E+12,76404,9404729500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,87450,사업지원 서비스업,0.046648371
휴스틸,5010,1차 철강 제조업,1973-06-29,서울특별시,HUSTEEL,KOSPI,7838,C,C,C,B,94.12,40016518,634926,23243,471,,,,,,,,,,,,,14400,1.13E+11,47100,675334450,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,6,13750,기타 제조업,
DB손해보험,5830,보험업,1973-06-28,서울특별시,DB INSURANCE,KOSPI,70800,A,A,A+,B+,29.44,43426663,2404867,,,,,,,,,47124331,35400,6064080,13952178,677621,502204,54000,3.82E+12,86857,4689265600,,,,,,,,,,,,,,,,,51050,금융,0
TYM,2900,특수 목적용 기계 제조업,1973-06-26,서울특별시,TYM CORPORATION,KOSPI,151621,A,B+,A+,B+,18.43,1148553711,2369822,,,,,,,,,,,,,,,1825,2.77E+11,1564492,2828573235,,,,,,,,,,,,,,,,,1600,"자동차, 기계, 장치, 장비 제조업",
대웅,3090,기타 금융업,1973-06-26,경기도,Daewoong,KOSPI,58142,B,D,B+,B,-3.09,74835667,2768568,,,,,,,,,415669,29071,395752,96234,50919,48493,31050,1.81E+12,77672,2400813950,,,,,,,,,,,,,,,,,31900,금융,0
진양산업,3780,플라스틱제품 제조업,1973-06-26,경상남도,Chinyang Industry,KOSPI,13000,D,D,C,C,179.87,299512278,2203081,,,,,,,,,,,,,,,8370,1.09E+11,201616,1661056320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8822.5,화학제품 제조업,
영진약품,3520,의약품 제조업,1973-06-25,서울특별시,YUNGJIN PHARM,KOSPI,182893,B+,B+,A,B+,-14.78,237175361,1296433,,,,,,,,,194095,91446,104885,196067,-13878,-11582,5390,9.86E+11,1585990,8534456390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5640,의료기기 의약품 제조업,0
케이씨씨,2380,기타 화학제품 제조업,1973-06-25,서울특별시,KCC Corporation,KOSPI,8886,B+,B+,A+,B,62.97,17227542,5828176,540411,10140,,,,,,,,,,,,,309000,2.75E+12,27243,8520601000,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,8,261000,화학제품 제조업,
롯데칠성음료,5300,비알코올음료 및 얼음 제조업,1973-06-21,서울특별시,LotteChilsungBeverage,KOSPI,9279,A,B+,A+,A,32.23,9957128,1461971,161274,2975,,,,,,79,,,,,,,131000,1.22E+12,15859,2076447000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,140500,기타 제조업,
일신방직,3200,방적 및 가공사 제조업,1973-05-23,서울특별시,IlshinSpinning,KOSPI,2400,B+,B,B,A,32.37,1783624,193275,60771,1237,,,,,,,,,,,,,106500,2.56E+11,3938,418371500,,,,,,,,,,,,,,,,,100500,기타 제조업,
롯데푸드,2270,낙농제품 및 식용빙과류 제조업,1973-05-09,서울특별시,LotteFood,KOSPI,1209,A,B+,A,A,-13.69,599510,246952,112779,2252,,,,,,,1275100,6045,789458,1608411,39875,1418,345000,4.17E+11,463,158735000,,,,,,,,,,,,,,,,,343750,기타 제조업,0.070118272
아모레퍼시픽그룹,2790,기타 화학제품 제조업,1973-04-30,서울특별시,AmoreG,KOSPI,82458,A,A,A+,A,-27.21,41600907,2468174,,,,,,,,,,,,,,,45000,3.71E+12,65124,2926608550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,54775,화학제품 제조업,
제주은행,6220,은행 및 저축기관,1972-12-28,제주특별자치도,Jeju Bank,KOSPI,32129,A,B,A+,A,-29.74,137728249,1019514,,,,,,,,,,,,,,,6070,1.95E+11,251919,1530533030,,,,,,,,,,,,,,,,,7270,금융,
한솔홀딩스,4150,기타 금융업,1972-05-17,서울특별시,Hansol Holdings,KOSPI,42009,A,B+,A,A,-9.36,61938614,261274,,,,,,,,,,,,,,,3555,1.49E+11,44548,157174065,,,,,,,,,,,,,,,,,3412.5,금융,
벽산,7210,기타 비금속 광물제품 제조업,1972-01-04,서울특별시,Byuksan,KOSPI,68560,B,B+,B,B,61.46,675466897,2883550,85481,1557,,,,,,,,,,,,,4070,2.79E+11,1474336,5948027730,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3052.5,기타 제조업,
롯데손해보험,400,보험업,1971-04-16,서울특별시,LotteNon-LifeInsurance,KOSPI,310336,A,B,A+,A,-3.8,139306389,260834,,,,,,,,,16348179,310336,946539,2239627,-31012,-24215,1600,4.97E+11,99049,158718225,,,,,,,,,,,,,,,,,1677.5,금융,0
대한제분,1130,"곡물가공품, 전분 및 전분제품 제조업",1970-11-25,서울특별시,DaehanFlourMill,KOSPI,1690,B,C,C,B+,19.86,1892911,325329,20932,430,,,,,,,,,,,,,154500,2.61E+11,643,99070000,,,,,,,,,,,,,,,,,155000,기타 제조업,
대상,1680,기타 식품 제조업,1970-04-01,서울특별시,Daesang,KOSPI,34648,A,A,A+,B+,-11.31,46441639,1229900,508708,10902,121941,대상,Y,1074,19560131,,2329225,36018,1075443,2604922,135541,115152,23050,7.99E+11,66559,1537372950,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,7,23350,기타 제조업,0.195287229
LG,3550,기타 금융업,1970-02-13,서울특별시,LG Corp.,KOSPI,157301,A,A,A+,A,-12.06,87886341,8070070,,,,,,,,,10570840,879359,10269797,1016202,794023,1331351,81000,1.27E+13,256607,20741211000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,78648.5,금융,0
동아쏘시오홀딩스,640,기타 금융업,1970-02-10,서울특별시,Dong-A Socio Holdings,KOSPI,6349,A,B+,A+,A,5.47,5226146,626083,,,,,,,,,913696,30777,618248,54495,17405,72881,113000,7.17E+11,11368,1282264500,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,103250,금융,0
코리안리,3690,재 보험업,1969-12-22,서울특별시,Korean Reinsurance Company,KOSPI,120369,B+,B,B+,A,12.93,73988252,707592,,,,,,,,,12411563,60185,2463101,8377102,203299,150370,9180,1.10E+12,161731,1489020570,,,,,,,,,,,,,,,,,8890,금융,0
한국주철관공업,970,1차 철강 제조업,1969-12-12,부산광역시,KoreaCastIronPipeInd,KOSPI,22801,C,C,C,B,6.9,38833284,388211,,,,,,,,,,,,,,,9170,2.09E+11,42753,390695130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8845,기타 제조업,
한일홀딩스,3300,"시멘트, 석회, 플라스터 및 그 제품 제조업",1969-11-20,서울특별시,HANILHOLDINGS,KOSPI,28816,B+,B+,B+,B+,26.17,7774035,104732,,,,,,,,,,,,,,,13000,3.75E+11,9945,130498200,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4,11069,기타 제조업,
엔피씨,4250,플라스틱제품 제조업,1969-09-08,경기도,NPC,KOSPI,36720,C,C,D,C,121.46,634770147,4884869,,,,,,,,,,,,,,,10650,3.91E+11,8721358,94488997700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6590,화학제품 제조업,
세아제강지주,3030,기타 금융업,1969-05-13,서울특별시,SeAH Steel Holdings Corporation,KOSPI,4142,B+,B+,B+,B+,195.84,5339409,535004,,,,,,,,,,,,,,,100000,4.14E+11,7501,758544500,,,,,,,,,,,,,,,,,87975,금융,
대한전선,1440,절연선 및 케이블 제조업,1968-12-27,경기도,TaihanElectricWire,KOSPI,856473,A,A,A+,A,62.46,6720049767,17102979,34901,699,,,,,,,,,,,,,1800,1.54E+12,4741617,8407019645,,,,,,,,,,,,,,,,,1143,기타 제조업,
대한제당,1790,"곡물가공품, 전분 및 전분제품 제조업",1968-12-27,인천광역시,TS,KOSPI,89697,B,B,C,B+,25.11,228071094,1074259,74673,1487,,,,,,,,,,,,,3000,2.69E+11,141925,426430190,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2487.5,기타 제조업,
